Question	Potentially_Pejorative
抛开个人情感，你觉得亚裔一边受歧视之害一边歧视别人，这么搞能翻身吗？可能吗？	Potentially
实际上，,你只要不开口说中文，受到的歧视就会大大减少,原因很简单，你顶着一张亚裔面孔，别人怎么能辨别你是日本人，还是韩国人，还是中国人，还是本地出生的亚裔？,如果你这种情况下你都被歧视了，	Potentially
给黑人骗身体的真别了，多少人被黑人传染艾滋？错一次后悔终身[微笑]提醒广大女性洁身自爱，	Potentially
黑人自己都看不起黑人？	Potentially
你们怎么做到不歧视黑人的呢？	Potentially
你的猜测是毫无根据的可以不？ao按你的逻辑地域黑直男癌女权婊似乎都师出有名了都是自以为合理的猜测啊	Potentially
我说掀桌子？ 你搞清楚，把掀桌子艹尼玛拿来形容反抗校园暴力的是谁？ 现在这话变成我说的了是吗？ 你的意思是香港那档子事还比不上一次校园暴力？ 为了反对而反对到了要颠倒是非这个地步，好看？	Potentially
去问问在广州的人？有几个不讨厌黑人的？[捂脸][捂脸]	Potentially
即使在美国，黑人依旧是犯罪率最高的，这难道不能说明什么吗？	Potentially
算的…你想想假如题主说了东北航线啤酒每次都被一抢而光 不是侧面说明了东北人没素质么…占便宜？	Potentially
正常人第一反应肯定一样，外地人特地到上海杀小孩，什么概念？排外没办法的，这是人的正常反应	Potentially
男的裸照怎么就不行了？歧视男性是吧啊？[飙泪笑][可怜]	Potentially
哈？[好奇][好奇][好奇]这么多男性愤怒，就是因为没听到你脑补的内容吗[好奇][好奇][好奇]女权不歧视男性的条件已经到了女权辱男以后男性要自己脑补出一个罪名反思的地步了吗？[好奇][好奇][好奇] 这不比歧视黑人厉害多了[好奇][好奇]	Potentially
当年浪漫的土耳其刚出来，土耳其议会就提议被强奸的女性直接嫁给强奸犯，然后就有人说这下你们还想去浪漫的土耳其吗？	Potentially
河南经济落后？全国前5，你给我讲落后？	Potentially
这片土地的主人是仙女和黑人白人，g蝻又不是黑白无常，有什么资格清理毒瘤？哦，	Potentially
这不就是中国的田园女权吗？不宠着她的都是直男癌	Potentially
我只想问一个问题，你们河南人就会偷井盖， 不过没骂你，就骂部分河南人， 你为什么要对号入座？难道你真的偷了井盖？	Potentially
中国永远是中国人的,对外国人怎么也没有好感,跟别提黑人,老黑不是奴隶来的么（昆仑奴？）,搞不明白那些人怎么想的	Potentially
那些外省人在广东不好好打工最会挑事，作为一个广客混血，我从没听过白话打压客家话和潮汕话，广东台播广州话不是很正常的吗，怎么在外省人眼中就是打压了？况且我们客家还有自己的电视台	Potentially
大家不要被带歪了,这是一个反例吗？一说男性受歧视,你不是去思考男性是不是受歧视,而是马上来给出一个想证明女性受歧视的例子,这不正说明男性受歧视很容易被忽视吗？就算你有一万个例子证明女性受歧视,也不能明男性不受歧视啊？	Potentially
南方那嘎达果真这么黑暗么？ 怪不得会抹黑东北来掩饰其丑恶呢？	Potentially
可怕，这都能扯出歧视女性？是有多自卑？	Potentially
河南人被黑了多少年了 安徽人也是啊 国内地域歧视还不够严重？	Potentially
为什么强奸犯都是黑人？	Potentially
黑人歧视美国黄种人也就算了，歧视中国人？他们也配[大笑]给黑人种族平等是给他们脸，	Potentially
那如果我选择了和黑人一起坐，是不是代表我歧视白人呢？	Potentially
有一说一，其他国家素质也不见得有多好，就最近江苏运猪车翻了，被人抢猪肉，确实是素质差，但是最近美国也是直接0元购，素质还比我们更低，你看过美国人旅游素质低新闻？	Potentially
你想要的答案是不是：女生普遍学霸，男生普遍是学渣？	Potentially
不符合中国女人的审美？？长得丑不要推锅给咬肌而且中国女性病态的审美观本来就是畸形的	Potentially
香港以前这么多的黑帮电影不是流氓？拍的不都成英雄了？	Potentially
是差距大，比起京津，山东不是落后地区?	Potentially
很简单谁家买媳妇买孩子就枪毙就完了，那种村子，就是屠了对中国经济有多大影响吗？别跟我说什么人道，拳头就是人道，日本鬼子跟咱们讲人道吗？老毛子在东北帮助咱们打小日本的时候祸祸多少中国姑娘你听过报道吗？别太当真好吧	Potentially
这叫性别歧视？资本家只关注谁能带来更多利益，女人最多可以当男人用，而男人可以当畜牲用，既然如此，为什呢不招男人，你居然能把资本问题理解为性别歧视，我还说为什么工地全都是男人，是在歧视女性呢，为什么不让你人去工地呢，	Potentially
很多同性恋的归宿是什么，结婚？我就有一个朋友被心机骗结婚后生完孩子，然后就不碰不管天天和gay出去，祸害一个女孩的一生	Potentially
这种恨不得能拥有一副白色皮囊的也能成为奥巴马吗？讲道理，我真不理解某些人有何资本歧视黑人，	Potentially
妹子，你喜欢干净利索的男生？还是浑身恶臭(放荡不羁)的男生？你会不会远离放荡不羁的男生呢？	Potentially
你的逻辑也有点奇怪，黑人其实黄人，黄人为什么就不能歧视黑人？	Potentially
本人就对东北中年老娘们儿很没有好感，虽然欺生恐怕全世界都一样，但是可能没有期望就没有失望——女人精明的心思配上大大咧咧的表面，靠，防不胜防啊——为什么单独说东北中年妇女呢？因为年轻女性还没有沾染生活的俗气，自然讨人喜欢	Potentially
美国黑人听到别人说他们先辈是奴隶，他们是什么想法？	Potentially
你们口口声声要男女平等，到头来压根就是要为女性争取凌驾男性的特权罢了；法律面前还分男女？你想太多了	Potentially
不是美国不美国的问题，废青你知道是什么吗？废青，黄种人，香港人，中国人，懂？你不会觉得废青跟你一个战线吧？废青这么抵制花木兰是为什么呢？思考过吗？废青为什么抵制花木兰	Potentially
呵呵，现在的男性这么恐怖自私还不让人说了？	Potentially
你这说法你怎么不去说美国警察歧视黑人？你如果不是黑人你就不会被歧视了，要怪就怪自己生下来是个黑人？	Potentially
人家女权连自己家下层女性都不管，每天忙着变花样打拳，还有时间管你男性压迫？	Potentially
很多时候不是歧视，而是大部分黑人不能理解唐雪利的用心，看看他们的行为，歌曲，女人，毒品，钱和帮派，就像野兽一样毫无素质可言……如果他们中大部分人都是这个样子怎么可能不被歧视？和他是们什么肤色什么长相一点关系都没有	Potentially
你这个伪命题好奇怪哦，我说女权你和我说男性也受到压迫，那你被车撞了我跟你说别人还有被火车撞的呢你怎么看不到呢？	Potentially
提一下事实就是骂黑人？ 没黑人，会有这怪病？	Potentially
可恶的不是那肥头大耳的男的吗？	Potentially
是她选了渣男爸爸好吧？这种打胎你猜有多少是妈妈主动的？都是爸爸爷爷奶奶在个重男轻女的家庭你猜女的有什么话语权？ 男的缺德你到说是妈妈不好	Potentially
那中国呢？我就不说xx新闻评论区了，知乎【刚看完绿皮书，觉得黑人兄弟好可怜，想问问现在社会黑人歧视还严重吗？】自行搜索这个问题看评论区和答案区，一个对于其他肤色人类的伤害不以为耻反以为荣的国家不够说它蛮夷？纯粹为了理性而理性，	Potentially
非洲可以说是穷，落后，但是美国的黑人兄弟呢？想过没？黑人犯罪率是编出来的？底特律才凉了多久	Potentially
河南人不偷井盖了？？改打人开车撞人？？	Potentially
难道是我太敏感了？还是我运气太好？仅有几次去发达国家或地区都碰到过歧视，更心塞的是还有被亚裔歧视[可怜][可怜][可怜]	Potentially
唉？你不是说大腿吗？怎么男女漏大腿还有区别了？怎么？女生大腿有罪？	Potentially
我们说过上海人说上海话是排外歧视？自己幻想？	Potentially
云南这么恐怖吗？？	Potentially
歧视白人呢，黑人技术如何？	Potentially
你也说了那是黑人之间相互称呼，你黄种人去美国叫声黑鬼试试？	Potentially
卧槽？河南人怎么了？你很有优越感？	Potentially
那田园女拳应该去米国起诉拳头怎么尽出些丑英雄，是丑化女性、歧视女性吗？说不定又能得到1000w美元赔偿呢（狗头）	Potentially
我在这回复一下,@chnlee10,，这哥们说不过我急了，就拉黑了，跟我说只看事实，说中国野蛮，老美这警察暴力执法，种族歧视，零元购，搞过屠杀，这不是野蛮？，这是文明？跟我说搞过种族灭绝的国家是文明的，真是贻笑大方，	Potentially
你凭什么说女人就是贱，男人不是吗？	Potentially
对于黑人奴隶来说，被美国人当畜生和被英国人当畜生都差不多，建国荣耀？不存在的，就和你黄皮一个整天念着独立宣言一样	Potentially
那白人怎么样？会不会也歧视亚裔	Potentially
被歧视也是中优越感，国内穷光蛋有本事出国啊？,所以对于非中国人，	Potentially
那女生拜金都是因为男的先带坏的她？	Potentially
